"userid","age","gender","relation_status","hometown","living","perference","total_action","sign_up","last_login","total_visits","total_posts","total_time_spend","total_new_friends","totalfriends","absdistance"
2693,19,"Female","single",1,2,4,165,2012-04-13,"2013-10-06",12,9,4.20962177612063,6,177,1
2694,38,"Female","married",5,5,6,70,2013-05-09,"2013-10-07",7,11,3.4996201547353,3,51,0
2695,16,"Female","single",4,4,6,327,2013-02-08,"2013-10-07",10,13,22.5626930543038,4,82,0
2696,13,"Female","married",2,2,2,130,2013-02-08,"2013-10-07",9,10,5.35057265277242,6,76,0
2697,21,"Female","single",6,6,5,133,2010-09-22,"2013-10-07",11,13,5.50865252646016,3,368,0
2698,31,"Male","married",3,4,3,146,2013-04-08,"2013-10-06",7,12,13.3861781062949,3,60,1
2699,18,"Male","in a relationship",3,3,3,76,2013-10-07,"2013-10-07",4,4,2.69811355686052,10,126,0
2700,17,"Male","single",6,6,4,130,2012-02-14,"2013-10-07",8,8,8.28261532544254,3,197,0
2701,28,"Female","single",5,5,4,68,2013-04-08,"2013-10-06",4,3,1.90766074149696,4,64,0
2702,20,"Female","in a relationship",2,3,3,1016,2011-06-19,"2013-10-07",31,30,19.0564370588414,11,279,1
2703,16,"Female","single",6,6,6,6,2013-05-09,"2013-10-07",1,3,1.49282925948501,1,54,0
2704,16,"Female","in a relationship",3,3,3,103,2009-11-25,"2013-10-06",6,7,6.62691658174707,4,474,0
2705,18,"Female","married",1,1,1,219,2012-11-10,"2013-10-07",13,17,8.58386340000678,4,108,0
2706,22,"Male","in a relationship",3,4,2,100,2013-02-08,"2013-10-07",9,15,1.28280992100417,2,77,1
2707,22,"Male","single",3,3,1,639,2013-03-10,"2013-10-07",26,37,9.49202662780115,8,69,0
2708,16,"Male","single",3,3,3,101,2013-04-09,"2013-10-07",7,10,10.5397473217233,0,60,0
2709,18,"Male","in a relationship",3,3,6,182,2012-08-11,"2013-10-06",9,9,8.91985949177999,4,137,0
2710,24,"Male","married",3,3,2,158,2013-04-09,"2013-10-07",6,3,12.830740475939,5,60,0
2711,19,"Male","single",5,6,6,330,2011-04-20,"2013-10-07",18,20,5.88920287977246,6,301,1
2712,22,"Male","in a relationship",4,4,4,284,2012-09-11,"2013-10-07",10,15,12.1694412924418,3,134,0
2713,21,"Male","in a relationship",6,1,5,480,2013-04-09,"2013-10-07",24,28,9.628801918216,6,61,5
2714,19,"Male","single",3,3,1,284,2012-11-10,"2013-10-07",13,18,10.7954545976699,4,114,0
2715,30,"Male","single",5,6,5,200,2013-04-09,"2013-10-07",12,14,8.24998184025061,6,64,1
2716,18,"Male","married",4,4,6,51,2011-12-16,"2013-10-07",4,2,4.41596015215501,1,220,0
2717,24,"Female","in a relationship",6,6,5,209,2013-04-09,"2013-10-07",13,10,8.0626211567747,5,64,0
2718,20,"Female","in a relationship",6,6,6,225,2012-11-10,"2013-10-07",16,19,6.84540827849645,5,113,0
2719,17,"Male","single",2,2,1,42,2013-04-08,"2013-10-06",4,4,1.10531353461867,2,60,0
2720,24,"Female","in a relationship",4,4,4,206,2013-04-09,"2013-10-07",10,5,13.3552742606759,4,56,0
2721,22,"Male","single",4,4,4,132,2012-12-09,"2013-10-06",6,3,5.79470395300247,6,101,0
2722,21,"Female","single",4,4,6,187,2012-05-14,"2013-10-07",10,15,12.1432860794109,3,173,0
2723,47,"Male","married",5,5,4,46,2013-05-07,"2013-10-05",2,1,9.7868431227858,2,53,0
2724,22,"Male","married",1,1,2,555,2012-10-11,"2013-10-07",17,17,18.9590130702584,10,116,0
2725,10,"Male","in a relationship",4,4,5,113,2013-03-10,"2013-10-07",9,11,4.45362369760379,4,71,0
2726,23,"Female","single",2,2,2,43,2010-06-23,"2013-10-06",3,7,4.03712351125773,3,404,0
2727,10,"Male","single",6,6,6,159,2013-05-09,"2013-10-07",6,4,8.74196371623734,5,48,0
2728,13,"Female","single",2,2,2,217,2013-02-08,"2013-10-07",12,8,8.47684589575118,5,76,0
2729,25,"Male","in a relationship",4,4,6,212,2013-04-09,"2013-10-07",9,15,13.1592059464831,5,57,0
2730,19,"Female","single",5,5,5,327,2013-01-08,"2013-10-06",10,5,23.6373939791102,4,91,0
2731,23,"Male","in a relationship",3,4,1,195,2013-04-08,"2013-10-06",13,13,4.37897976667207,5,61,1
2732,17,"Female","single",4,5,6,136,2013-02-08,"2013-10-07",8,6,4.26192061165533,6,77,1
2733,18,"Female","in a relationship",3,3,3,51,2012-08-10,"2013-10-05",7,7,2.70115449250421,1,144,0
2734,20,"Male","single",1,2,2,157,2012-04-14,"2013-10-07",13,13,9.31302684528125,2,178,1
2735,26,"Male","married",5,5,4,183,2013-04-09,"2013-10-07",11,13,6.73536428574703,4,59,0
2736,26,"Female","married",3,4,1,161,2013-04-09,"2013-10-07",8,13,11.7982798338742,2,59,1
2737,25,"Female","single",4,4,5,422,2013-05-09,"2013-10-07",12,12,27.4570444397996,2,53,0
2738,39,"Male","married",3,3,3,298,2013-05-09,"2013-10-07",12,14,11.3295797371532,9,54,0
2739,25,"Female","married",2,2,1,164,2013-02-07,"2013-10-06",14,12,6.39611300086002,0,76,0
2740,19,"Female","single",1,1,3,258,2010-12-21,"2013-10-07",13,5,9.81175377954428,4,339,0
2741,23,"Male","in a relationship",6,1,4,89,2011-04-20,"2013-10-07",9,12,4.97375154417092,4,303,5
2742,4,"Female","single",2,2,2,55,2013-05-08,"2013-10-06",3,9,7.02874307822172,3,52,0
2743,50,"Female","single",3,3,1,136,2013-05-08,"2013-10-06",8,10,7.66323919673564,3,52,0
2744,17,"Male","in a relationship",3,3,1,206,2013-01-09,"2013-10-07",8,3,13.151323056257,4,88,0
2745,21,"Male","in a relationship",4,5,6,660,2010-10-22,"2013-10-07",25,14,13.8688229214312,9,364,1
2746,18,"Female","single",4,4,4,144,2013-04-08,"2013-10-06",9,9,4.04128234630689,3,63,0
2747,16,"Female","single",3,3,3,0,2013-02-18,"2013-08-18",0,0,0,0,56,0
2748,24,"Male","in a relationship",6,6,4,72,2012-10-11,"2013-10-07",5,9,3.23912699108949,5,124,0
2749,28,"Male","married",5,6,6,86,2013-03-10,"2013-10-07",8,8,3.4143060388343,4,69,1
2750,25,"Male","single",3,3,1,98,2013-04-09,"2013-10-07",4,5,8.06086018359968,4,65,0
2751,45,"Male","single",5,5,5,32,2013-03-08,"2013-10-05",2,3,3.53831744741397,4,68,0
2752,21,"Male","married",3,3,1,1131,2012-06-13,"2013-10-07",36,34,17.0807167477272,13,165,0
2753,16,"Male","in a relationship",3,4,1,259,2013-03-10,"2013-10-07",11,3,9.39953215174,9,70,1
2754,38,"Male","single",4,5,1,32,2013-04-03,"2013-10-01",4,6,0.0444540493902127,2,61,1
2755,19,"Female","married",6,6,6,393,2013-02-08,"2013-10-07",23,25,6.09466950539727,7,81,0
2756,18,"Male","single",2,2,2,287,2013-04-08,"2013-10-06",14,17,5.21518253219114,7,63,0
2757,12,"Male","in a relationship",5,5,3,138,2013-04-09,"2013-10-07",10,14,7.2055685276137,2,55,0
2758,23,"Female","in a relationship",4,5,4,247,2012-04-14,"2013-10-07",10,14,9.75069901931042,11,175,1
2759,13,"Male","married",5,5,4,261,2013-03-09,"2013-10-06",14,12,9.27104285899268,8,73,0
2760,38,"Male","married",1,2,3,30,2013-04-09,"2013-10-07",2,0,2.22311136720232,0,64,1
2761,23,"Male","married",1,1,3,58,2013-03-07,"2013-10-04",5,7,3.45202967988327,2,70,0
2762,19,"Female","single",5,5,5,250,2013-03-10,"2013-10-07",15,8,7.9370015039896,4,73,0
2763,20,"Male","single",5,6,4,132,2012-05-14,"2013-10-07",9,6,5.6695305267195,4,173,1
2764,26,"Female","married",2,2,3,118,2013-03-10,"2013-10-07",6,3,7.98341502982094,3,70,0
2765,25,"Female","married",2,2,5,89,2013-05-08,"2013-10-06",8,13,3.75597148615938,2,54,0
2766,43,"Female","married",4,4,6,68,2013-04-08,"2013-10-06",4,0,5.03410213566526,1,64,0
2767,20,"Male","single",5,5,3,121,2013-01-09,"2013-10-07",9,8,5.75519663626225,4,90,0
2768,13,"Female","single",6,6,6,93,2013-03-10,"2013-10-07",3,2,13.3072290115194,5,67,0
2769,14,"Female","in a relationship",5,6,5,268,2013-03-10,"2013-10-07",9,14,22.3293524904984,6,67,1
2770,22,"Male","married",6,6,6,310,2013-04-09,"2013-10-07",10,16,21.8087782103858,2,58,0
2771,23,"Female","single",2,2,2,152,2013-05-09,"2013-10-07",8,7,5.82838943657577,6,47,0
2772,14,"Female","single",4,4,3,383,2013-10-06,"2013-10-07",12,10,4.21310383063839,26,66,0
2773,24,"Female","single",4,4,6,268,2013-03-10,"2013-10-07",10,15,14.8235872190885,8,67,0
2774,21,"Male","in a relationship",6,6,4,118,2013-01-07,"2013-10-05",8,5,3.0020073381068,2,88,0
2775,19,"Male","single",3,3,3,401,2011-11-16,"2013-10-07",19,10,14.5166809709112,3,231,0
2776,20,"Female","single",4,4,5,421,2013-04-08,"2013-10-06",15,17,16.2640401925773,7,61,0
2777,18,"Male","in a relationship",1,2,1,417,2013-03-10,"2013-10-07",16,11,12.9372428323627,6,67,1
2778,28,"Male","married",6,6,5,95,2013-04-09,"2013-10-07",7,7,8.25761988914642,4,64,0
2779,18,"Female","single",5,6,4,267,2013-02-08,"2013-10-07",10,3,6.81720961716853,11,79,1
2780,24,"Female","engaged",3,3,2,59,2013-02-08,"2013-10-07",4,9,3.75815300174278,0,80,0
2781,23,"Female","in a relationship",4,5,4,118,2013-02-07,"2013-10-06",7,7,2.28237972957928,4,79,1
2782,13,"Male","single",1,1,3,73,2013-05-09,"2013-10-07",5,4,3.00841423792032,1,53,0
2783,17,"Female","married",3,3,5,122,2013-03-10,"2013-10-07",13,16,5.5780514666725,1,74,0
2784,16,"Female","married",4,4,6,328,2012-07-13,"2013-10-07",11,16,21.191327507037,4,148,0
2785,19,"Male","single",2,2,3,113,2013-04-09,"2013-10-07",11,10,4.71681374318502,2,63,0
2786,32,"Female","single",5,5,6,64,2013-03-08,"2013-10-05",4,2,7.78048836471279,1,68,0
2787,17,"Male","single",1,1,2,277,2013-03-09,"2013-10-06",10,8,12.4170154254634,10,67,0
2788,25,"Female","married",1,1,1,210,2013-01-09,"2013-10-07",10,5,10.583931348573,8,91,0
2789,20,"Male","in a relationship",5,5,6,120,2013-03-09,"2013-10-06",8,4,2.96480050842302,3,71,0
2790,26,"Female","in a relationship",4,4,5,166,2013-04-09,"2013-10-07",11,17,5.78473564371204,5,55,0
2791,20,"Male","single",3,3,2,135,2011-02-19,"2013-10-07",11,10,2.72860762195317,1,316,0
2792,23,"Female","in a relationship",3,3,2,244,2013-02-07,"2013-10-06",14,11,11.8701399360851,4,79,0
2793,24,"Male","single",1,1,3,133,2013-04-08,"2013-10-06",8,3,7.15571069296903,4,64,0
2794,24,"Female","single",6,1,6,205,2013-02-07,"2013-10-06",12,13,8.4110927880408,4,78,5
2795,30,"Male","married",4,5,6,183,2013-04-09,"2013-10-07",13,15,6.77580496581458,6,60,1
2796,21,"Male","single",4,5,4,266,2013-04-09,"2013-10-07",14,17,3.79041136011941,7,56,1
2797,24,"Female","in a relationship",1,2,3,157,2013-05-09,"2013-10-07",8,7,6.4112756439761,10,54,1
2798,19,"Male","single",5,5,4,177,2013-03-10,"2013-10-07",11,15,9.45880176276596,3,69,0
2799,18,"Female","single",6,6,6,361,2013-03-10,"2013-10-07",15,11,18.5284681263002,1,71,0
2800,18,"Female","married",5,5,4,137,2012-12-09,"2013-10-06",7,3,4.78595932134611,3,105,0
2801,19,"Female","married",1,1,2,95,2010-03-25,"2013-10-06",6,4,5.63249307035384,1,432,0
2802,20,"Male","single",4,4,5,356,2010-12-21,"2013-10-07",17,13,11.7843749839636,3,345,0
2803,24,"Female","married",3,3,1,42,2013-04-09,"2013-10-07",2,0,6.9278151626383,1,65,0
2804,47,"Male","single",4,4,4,167,2013-03-10,"2013-10-07",9,11,14.1157479637684,2,67,0
2805,26,"Male","in a relationship",4,4,5,183,2013-03-10,"2013-10-07",11,4,6.54514393156259,4,68,0
2806,13,"Male","single",6,6,4,257,2013-02-08,"2013-10-07",13,16,11.2153892051936,4,75,0
2807,17,"Male","single",5,5,4,80,2012-12-09,"2013-10-06",7,7,3.99878015440911,2,97,0
2808,30,"Male","married",2,2,1,190,2013-05-09,"2013-10-07",10,11,8.87759923109413,4,49,0
2809,18,"Female","single",6,1,4,507,2013-02-08,"2013-10-07",18,13,19.0343841381758,6,83,5
2810,18,"Female","single",5,5,5,243,2012-12-10,"2013-10-07",14,11,5.06129905653153,6,95,0
2811,42,"Female","married",5,5,5,54,2013-04-09,"2013-10-07",5,2,5.51687827531473,3,62,0
2812,18,"Female","in a relationship",6,6,6,214,2013-03-10,"2013-10-07",12,8,11.0667386801192,3,69,0
2813,18,"Male","married",6,1,4,416,2012-11-10,"2013-10-07",21,14,8.61677479165218,5,111,5
2814,18,"Male","single",3,4,2,383,2011-08-18,"2013-10-07",19,17,8.14957549393098,8,265,1
2815,41,"Female","married",6,6,4,262,2013-01-09,"2013-10-07",10,16,11.4017520996563,7,91,0
2816,49,"Male","married",5,5,5,219,2013-03-09,"2013-10-06",13,9,10.7695070029635,2,73,0
2817,24,"Female","in a relationship",5,5,6,137,2012-12-10,"2013-10-07",6,8,13.7267771763978,1,96,0
2818,23,"Male","in a relationship",4,4,5,126,2013-03-10,"2013-10-07",8,6,9.24028473900717,1,71,0
2819,16,"Male","in a relationship",4,4,5,218,2013-03-08,"2013-10-05",7,9,21.5501019113145,1,70,0
2820,21,"Female","in a relationship",2,2,2,184,2012-10-10,"2013-10-06",13,16,7.05175243815397,2,116,0
2821,27,"Male","engaged",2,2,4,139,2013-02-08,"2013-10-07",11,13,5.56480791576849,4,85,0
2822,17,"Female","single",6,6,6,47,2013-04-09,"2013-10-07",5,7,5.47884407914757,0,57,0
2823,22,"Male","single",1,1,1,237,2012-11-09,"2013-10-06",10,7,15.8076138901861,2,109,0
2824,18,"Male","married",3,3,1,3886,2013-10-03,"2013-10-07",38,23,19.3232029842702,79,105,0
2825,17,"Female","single",3,3,2,417,2013-03-10,"2013-10-07",20,25,10.3687359722677,6,68,0
2826,21,"Female","in a relationship",3,3,6,186,2011-04-20,"2013-10-07",15,15,4.72907042645011,6,297,0
2827,22,"Male","in a relationship",5,5,5,185,2013-02-08,"2013-10-07",13,15,5.75605624584366,5,76,0
2828,13,"Male","in a relationship",2,2,3,114,2013-04-09,"2013-10-07",7,8,4.71660456798179,3,61,0
2829,22,"Female","single",4,5,6,405,2013-02-08,"2013-10-07",14,13,14.3581190113244,4,76,1
2830,17,"Female","in a relationship",4,4,5,122,2013-02-08,"2013-10-07",9,12,7.27671839467539,2,84,0
2831,15,"Female","single",3,3,2,55,2013-04-09,"2013-10-07",4,3,4.9944196746614,1,62,0
2832,23,"Female","married",4,4,4,78,2013-01-09,"2013-10-07",5,6,4.23228891217531,6,87,0
2833,44,"Male","married",5,5,5,137,2013-03-10,"2013-10-07",9,24,7.0430249726792,3,67,0
2834,19,"Male","single",5,5,5,235,2011-11-16,"2013-10-07",19,12,5.62408339031271,4,232,0
2835,16,"Female","single",4,4,4,265,2013-03-09,"2013-10-06",13,21,7.46280805675299,4,73,0
2836,20,"Female","single",5,6,5,367,2010-12-21,"2013-10-07",14,23,9.3943223371948,11,336,1
2837,16,"Male","single",6,6,4,310,2011-09-17,"2013-10-07",15,22,8.66167345952764,8,253,0
2838,42,"Female","married",3,3,2,45,2013-03-10,"2013-10-07",6,4,2.46145979643121,3,72,0
2839,24,"Female","single",3,3,1,187,2013-04-09,"2013-10-07",9,12,12.8513460529333,3,62,0
2840,22,"Male","single",2,2,3,487,2013-02-07,"2013-10-06",21,15,9.94433603984207,7,83,0
2841,49,"Female","married",3,3,3,115,2013-05-09,"2013-10-07",12,11,3.04668001721549,3,53,0
2842,17,"Male","in a relationship",1,1,4,135,2010-06-24,"2013-10-07",12,13,3.52314098527759,5,400,0
2843,35,"Female","married",3,3,1,162,2013-04-09,"2013-10-07",7,11,2.58378987985119,9,65,0
2844,18,"Female","in a relationship",3,4,1,541,2010-08-23,"2013-10-07",16,11,21.1248388172366,8,376,1
2845,18,"Male","married",2,2,1,323,2012-11-10,"2013-10-07",16,19,11.0419346699299,4,107,0
2846,22,"Male","married",4,4,5,369,2013-03-10,"2013-10-07",24,19,9.30791191872501,5,74,0
2847,30,"Female","married",1,2,2,367,2013-04-09,"2013-10-07",19,12,9.81541775691571,5,64,1
2848,20,"Male","in a relationship",3,4,2,711,2013-02-08,"2013-10-07",24,22,19.9256075960675,6,81,1
2849,15,"Female","married",3,3,1,227,2013-03-09,"2013-10-06",11,5,11.8452144982164,3,68,0
2850,23,"Female","in a relationship",1,1,1,445,2013-03-10,"2013-10-07",17,9,16.072324988848,5,74,0
2851,41,"Male","married",1,1,3,245,2013-04-09,"2013-10-07",12,15,4.4098281690149,10,58,0
2852,18,"Female","single",1,2,1,495,2012-08-11,"2013-10-06",13,24,21.1185632894592,10,137,1
2853,21,"Male","in a relationship",2,2,2,94,2012-09-10,"2013-10-06",8,4,3.88110928923354,2,130,0
2854,20,"Female","in a relationship",5,5,4,473,2011-05-20,"2013-10-07",18,19,18.7271292250079,4,286,0
2855,27,"Female","engaged",1,1,1,122,2013-05-09,"2013-10-07",7,8,7.304946291432,1,50,0
2856,35,"Female","married",3,4,1,91,2013-04-08,"2013-10-06",5,4,5.69719188060498,1,62,1
2857,22,"Male","married",6,6,6,376,2012-07-13,"2013-10-07",15,12,8.43500264564402,10,146,0
2858,27,"Female","single",2,2,3,130,2013-04-08,"2013-10-06",6,6,2.08202678507054,5,59,0
2859,14,"Male","in a relationship",4,4,5,122,2013-01-09,"2013-10-07",12,11,2.96029154879819,3,86,0
2860,24,"Male","in a relationship",1,1,3,183,2013-03-10,"2013-10-07",7,12,10.4370340149364,5,71,0
2861,14,"Female","single",2,2,3,48,2013-04-07,"2013-10-05",3,2,2.50859101933223,3,64,0
2862,21,"Female","single",2,2,2,287,2010-08-23,"2013-10-07",16,14,9.7355048682424,3,382,0
2863,25,"Male","in a relationship",1,2,1,522,2013-04-09,"2013-10-07",16,21,18.163342520146,10,58,1
2864,21,"Female","single",2,3,1,225,2013-04-09,"2013-10-07",10,7,11.4878209896103,3,63,1
2865,20,"Female","in a relationship",6,6,3,273,2011-08-18,"2013-10-07",15,9,7.62761972081297,7,255,0
2866,18,"Female","single",5,5,5,174,2013-04-09,"2013-10-07",11,8,4.50344867776046,2,61,0
2867,18,"Male","in a relationship",4,4,5,173,2009-09-25,"2013-10-05",14,11,6.29903507236145,1,489,0
2868,17,"Male","single",5,6,5,77,2013-03-09,"2013-10-06",7,3,7.49660582580941,3,72,1
2869,15,"Female","in a relationship",2,3,3,322,2013-03-09,"2013-10-06",10,2,17.5010055444738,9,72,1
2870,22,"Male","single",5,6,6,130,2013-02-07,"2013-10-06",9,1,5.5440456851483,1,76,1
2871,10,"Male","married",3,3,3,242,2013-10-07,"2013-10-07",9,7,4.13694880135487,18,62,0
2872,17,"Female","single",5,6,5,85,2013-05-07,"2013-10-05",7,9,4.9999479294648,1,52,1
2873,44,"Female","married",1,1,2,87,2013-03-08,"2013-10-05",6,5,0.455135530650045,5,69,0
2874,13,"Female","single",3,3,2,140,2013-04-09,"2013-10-07",6,10,13.9018874809525,4,60,0
2875,39,"Female","married",1,2,3,74,2013-03-09,"2013-10-06",6,5,3.78173161530888,1,67,1
2876,36,"Female","married",3,3,1,279,2013-06-07,"2013-10-06",12,8,5.71518338761755,11,43,0
2877,25,"Male","single",3,4,2,116,2013-04-08,"2013-10-06",9,21,2.97621212893184,7,63,1
2878,20,"Female","single",1,1,3,379,2013-04-09,"2013-10-07",25,26,8.54805698771003,4,59,0
2879,14,"Female","married",3,3,4,51,2013-03-10,"2013-10-07",3,4,7.80784594081772,2,66,0
2880,16,"Male","single",5,5,6,95,2013-02-08,"2013-10-07",7,5,6.32754545593902,6,77,0
2881,28,"Female","in a relationship",3,3,5,189,2013-03-10,"2013-10-07",8,5,9.06450012478979,3,67,0
2882,19,"Female","married",5,5,4,532,2012-09-11,"2013-10-07",26,32,6.626500809918,11,127,0
2883,21,"Male","in a relationship",4,5,6,55,2013-03-08,"2013-10-05",4,0,1.34581042973397,6,68,1
2884,14,"Male","single",2,2,5,165,2013-04-09,"2013-10-07",10,6,8.24392502361208,3,65,0
2885,39,"Female","married",4,4,4,36,2013-05-08,"2013-10-06",5,9,1.77150961842541,0,48,0
2886,24,"Female","in a relationship",2,2,3,257,2013-04-09,"2013-10-07",9,11,17.221022617895,5,65,0
2887,29,"Female","engaged",4,4,4,60,2013-05-09,"2013-10-07",3,3,6.27329299328746,2,51,0
2888,12,"Male","in a relationship",6,6,6,183,2013-05-09,"2013-10-07",14,13,6.7995008166817,3,52,0
2889,25,"Male","in a relationship",4,4,6,264,2013-03-10,"2013-10-07",15,15,6.50160349698023,5,69,0
2890,31,"Male","married",2,3,6,293,2013-03-10,"2013-10-07",13,12,12.0698823737328,6,66,1
2891,19,"Male","single",4,5,4,620,2012-02-14,"2013-10-07",23,27,16.134038250674,7,200,1
2892,16,"Male","single",5,6,6,114,2013-04-09,"2013-10-07",7,8,5.99598713195332,5,61,1
2893,23,"Male","single",5,6,5,150,2013-01-08,"2013-10-06",8,2,8.23893715800991,8,93,1
2894,21,"Female","single",3,3,2,172,2010-10-19,"2013-10-04",11,11,7.01354749632682,3,365,0
2895,20,"Male","in a relationship",3,3,5,530,2010-02-24,"2013-10-07",26,24,12.9898849503801,6,438,0
2896,15,"Male","single",1,1,1,50,2013-04-09,"2013-10-07",1,3,4.95885548433541,3,60,0
2897,12,"Female","single",4,4,5,13,2013-04-07,"2013-10-05",1,0,0.133758081049707,1,60,0
2898,24,"Female","in a relationship",5,6,4,147,2013-02-08,"2013-10-07",11,18,3.82953435860529,7,85,1
2899,13,"Male","in a relationship",3,3,2,139,2013-04-09,"2013-10-07",7,7,8.36873937764437,6,65,0
2900,28,"Male","in a relationship",6,6,4,64,2013-04-09,"2013-10-07",5,3,5.15602735012105,1,65,0
2901,35,"Female","married",5,5,2,231,2013-05-09,"2013-10-07",14,13,9.57714426846714,1,51,0
2902,20,"Female","in a relationship",3,3,4,294,2010-07-23,"2013-10-06",20,24,4.16806062326734,8,394,0
2903,16,"Female","single",3,4,3,193,2013-04-09,"2013-10-07",12,11,9.58432047462236,3,58,1
2904,19,"Female","in a relationship",2,2,3,315,2012-09-10,"2013-10-06",15,20,10.3540226694083,2,131,0
2905,15,"Female","single",5,6,6,93,2013-04-07,"2013-10-05",8,5,4.14623163992442,2,65,1
2906,22,"Female","in a relationship",3,3,3,66,2011-05-19,"2013-10-06",6,9,3.12315156970455,1,289,0
2907,16,"Female","single",3,3,1,195,2012-07-13,"2013-10-07",12,12,5.92420945641117,7,147,0
2908,44,"Male","married",6,6,4,12,2013-02-07,"2013-10-06",2,1,1.13503925578859,0,77,0
2909,19,"Female","single",5,6,3,292,2012-05-14,"2013-10-07",25,21,5.26708304388302,5,168,1
2910,21,"Male","in a relationship",6,6,4,503,2012-07-13,"2013-10-07",20,19,12.1099096525574,9,152,0
2911,19,"Male","single",3,3,1,329,2010-02-23,"2013-10-06",22,21,8.27524599950599,5,435,0
2912,16,"Male","in a relationship",4,4,4,98,2013-03-10,"2013-10-07",8,7,3.14963866480328,1,67,0
2913,15,"Male","single",3,3,6,199,2013-02-07,"2013-10-06",11,9,6.32410052328964,8,76,0
2914,27,"Female","married",5,5,4,69,2013-05-09,"2013-10-07",5,3,6.78547441455755,4,53,0
2915,48,"Female","married",4,5,5,241,2013-04-09,"2013-10-07",9,15,15.0969583486034,6,60,1
2916,22,"Male","single",1,2,2,129,2011-06-18,"2013-10-06",5,3,14.3470159435318,5,276,1
2917,18,"Male","in a relationship",3,3,1,146,2013-01-04,"2013-10-02",9,14,9.1627157754493,1,93,0
2918,24,"Male","married",5,5,6,102,2013-03-10,"2013-10-07",6,7,8.6494365533583,0,72,0
2919,13,"Female","married",4,5,5,229,2013-03-10,"2013-10-07",8,11,15.1315629058145,4,68,1
2920,25,"Female","in a relationship",3,4,1,13,2013-04-04,"2013-10-02",2,5,1.25681192409194,0,63,1
2921,25,"Male","single",3,3,1,187,2013-03-10,"2013-10-07",10,9,8.49707461184114,5,71,0
2922,19,"Female","in a relationship",4,4,4,406,2011-11-16,"2013-10-07",18,17,13.016981728186,6,227,0
2923,21,"Female","in a relationship",2,3,1,187,2012-09-11,"2013-10-07",14,9,5.58863331043544,2,130,1
2924,16,"Male","in a relationship",4,4,6,86,2013-03-10,"2013-10-07",5,12,7.72890229472751,3,68,0
