"date","time","city","state","shape","duration","summary","post_date"
"2/13/06","19:55","Rutledge","TN","Circle","120","we knew these werent aircraft, nor stars, nor satellites.","2/14/06"
"2/13/06","18:53","Camarillo","CA","Circle","2","Driving north on Woodcreek Road, passed Mission Oaks Blvd, I looked and saw a circle in white flash in a downwards motion.  This is a t","2/14/06"
"2/11/06",NA,"Heber/Overgaard","AZ","Circle","30","A bright white, round, silent, object moving slowly west.","5/15/06"
"2/10/06","05:00","Turkey (in-flight sighting)","","Circle","120","i am a co\pilot and we were flying over turkey at flight level 370 and the captain drawed our attention for an object was flying near t","2/14/06"
"2/9/06","23:45","Auburn","CA","Circle","2","Fiery large globe, no tail.  Direction of flight: 60 degrees, from south to north.  Two-second flight.","3/11/06"
"2/8/06","19:30","Apache Junction","AZ","Circle","180","Two lights appearing one at a time, growing in intensity then disappearing.","2/14/06"
"2/8/06","15:40","Roseville","CA","Circle","180","silver round object in the sky","5/15/06"
"2/2/06","17:30","Thousand Oaks","CA","Circle","1800","Distant very bright object holds position over 20 minutes then moves rapidly, slows to near stop then explodes and falls toward earth.","2/14/06"
"1/29/06","18:35","Iron Gate","VA","Circle","60","Light approached town , low on horizon, increased in size and intensity, then disappeared.","2/14/06"
"1/29/06","17:00","El Paso","TX","Circle","900","50 UFO spotted at the same time performing geometric movements","2/14/06"
"1/26/06","21:00","Denver","PA","Circle","1200","Six Bright Lights in Static Formation","2/14/06"
"1/19/06","19:45","Mountain Grove","MO","Circle","900","Bright orange lights in sky over Mtn Grove Mo.","2/14/06"
"1/17/06","12:00","Bellevue","WA","Circle",NA,"Intensely bright disk (painful to look at), barely moving (maybe 60 degrees an hour?), silent, very, very large, seems to be above the","2/14/06"
"1/16/06","23:00","Clinton","ME","Circle","2","green object trailing haze","2/14/06"
"1/15/06","21:00","Fulton","NY","Circle","0.5","A white-circle objects flew by my window with no sound or anything!","8/7/07"
"1/14/06","23:00","Gold Coast (Australia)","","Circle","120","At first I thought it was the moon and the small large number of clouds were being blown by a fast wind in an easterly direction. Then","2/14/06"
"1/14/06","22:46","Portland","OR","Circle","3","Large fast moving White Light headed Northeast in Portland, Oregon","2/1/07"
"1/14/06","20:30","Clermont","FL","Circle","1800","The objects were not traveling at a normal aircraft speed or motion, I have never seen circular lights on a plan.","2/14/06"
"1/10/06","19:30","Sydney (Australia)","","Circle","300","we saw an circular object flashing a light at us","10/30/06"
"1/10/06","03:25","Bairnsdale (Victoria, Australia)","","Circle","1380","East Gippsland , Australia Sighting of a strong beam of light at ground level , then assending into the sky .","2/14/06"
"1/10/06",NA,"Srinagar, Kashmir (India)","","Circle","180","A rotating circular and saucer shaped object changing colour with falshing lights and fast coming down towards the earth.","2/14/06"
"1/8/06","00:00","Bergen (Norway)","","Circle",NA,"HELLO! YESTERDAY I AND MY BOYFRIEND WAS SITTING IN THE PARK IN BERGEN SENTRUM (IN NORWAY) WHEN WE SUDDENDLY SAW &Aring; YELLOW LIGHT IN THE S","10/30/06"
"1/7/06","21:25","Markham (Canada)","ON","Circle","300","Slowly moving orange light moving in southern sky, heading directly north","2/14/06"
"1/7/06","13:00","Fairfield","CT","Circle",NA,"bright circualr object appeared to rotate horizontally","2/14/06"
"1/5/06","12:00","Newport Beach","CA","Circle",NA,"strange bright object observed at noon over southern california","2/14/06"
"1/2/06","14:30","Venice","FL","Circle","300","Small black object seen over Venice, Fl","2/14/06"
"1/1/06","23:00","Prince George (Canada)","BC","Circle","900","There were four red balls of light flying in formation over the neighbourhood for about 15 or 20 minutes.","8/7/07"
"12/29/05","20:00","Sault Ste. Marie (east of; Algoma District)) (Canada)","ON","Circle","300","7 or 8 Large Orange glowing UFOs Rise,make patterns,and race in our southern night sky.","2/14/06"
"12/28/05","17:30","Lancashire (UK/England)","","Circle","7200","strange glowing light in the sky over fleetwood englang uk.","2/14/06"
"12/28/05","05:00","Charleston","WV","Circle","180","blueish and white orb","7/16/06"
"12/24/05","00:00","Monroe","WA","Circle",NA,"2 small lights staying in one place for 3 months. flashing and very bright.","3/11/06"
"12/23/05","19:00","Morehead","KY","Circle","600","Strange light seen west of Morehead, Kentucky on December 23, 2005.","2/14/06"
"12/22/05","21:30","Geelong (Australia)","","Circle","7200","there were 2 objects following eachother in a circle going really fast","2/14/06"
"12/22/05","19:30","Paonia","CO","Circle","79200","orb pulsating changing colors and stationary for extended hours and vanished later. Second night.","2/14/06"
"12/21/05","21:00","Georgetown","TX","Circle","7200","Expanding/retracting spherical object sighted in southwestern sky.  ((NUFORC Note:  We suspect a celestial body, possibly Venus.  PD))","2/14/06"
"12/19/05","22:40","Birmingham (UK/England)","","Circle","240","Many orange lights flying over Birmingham which dissapeared.","2/14/06"
"12/19/05","09:45","Lockport","IL","Circle",NA,"Multicolored large, bright  object  in Southeast sky over Lockport, IL.  ((NUFORC Note:  Probably the star, Sirius, we suspect.  PD)","2/14/06"
"12/17/05","21:17","Bridgewater","NJ","Circle","2","3 craft in offset formation fly over Bridgewater, NJ","2/14/06"
"12/15/05","09:45","Santa Barbara","CA","Circle",NA,"Large triangle of wht. lights, one red light in the middle, standing still in the air over the freeway..","12/16/05"
"12/14/05","05:48","Chelmsford","MA","Circle","5","Bright light covered distance in seconds.","12/16/05"
"12/13/05","18:30","Harrisburg","PA","Circle",NA,"Four vertical lights","12/16/05"
"12/13/05","18:00","Englewood","CO","Circle","10","I was in the car looking at the sky at about 6:00 a.m. and I look over to see a gold light glowing across the sky for about two seconds","12/16/05"
"12/11/05","21:30","Pittsburg","CA","Circle","600","IT WAS SEEN FLYING IN THE CLOUDS WHILE IN THE BACKYARD OF SOMEONES HOME THEN WE FOLLOWED IT TO THE FRONT YARD. AS WE WATCHED THE CRAFT","12/16/05"
"12/10/05","16:00","Demarest","NJ","Circle","120","circle object with 5 white lights, 2 red lights in center.","12/16/05"
"12/10/05","02:30","Eugene","OR","Circle","180","flying towards eachother&#8230;  ((NUFORC Note:  Possible satellites??  PD))","12/16/05"
"12/8/05","15:00","Las Vegas","NV","Circle","60","Large, circular object hovering over mountain. It was visible directly forward while travelling on the I-15 southbound.","12/16/05"
"12/5/05","23:00","Centralia","WA","Circle","4","3 craft a faint white heading ne. makeing a full circle as they flew 4 seconds later thy were gone! i know what i saw!","12/16/05"
"12/3/05","19:00","North Port","FL","Circle","14400","one object, like large, overly bright star, circular, emitting flashes of color, moving slowly to SW from Latitude N 27.0917  Long W 82","12/16/05"
"12/3/05","18:35","Robert Moses Beach","NY","Circle","600","I work at the Islandia Marriot on Long Island, New York.  I have been working there for about 8 or 9 months now.  I have access to the","12/16/05"
"12/2/05","18:20","Lexington","KY","Circle","60","A roundish disk encircled with blue lights and two larger red lights over my car;  I couldn't believe it even when I was looking at it.","12/16/05"
"12/1/05","21:00","Graham/Puyallup","WA","Circle",NA,"big oval flash, which lit up the whole sky.. numerous times distinctly.","12/16/05"
"12/1/05","20:00","Arizona City","AZ","Circle","1200","DURING THE MONTH OF DECEMBER, 2006, ON THREE CONSECUTIVE NIGHTS, I WITNESSED TWO BRIGHT ORANGE BALLS HOVERING IN THE SKY ABOVE ARIZONA","3/11/06"
"11/30/05","17:50","Princeton","IN","Circle","1200","two round lights in NNW sky","12/16/05"
"11/28/05","18:45","Koror (Republic of Palau)","HI","Circle","120","very fast Circle lite passed above us in the middle of the ocean with out a sound.","12/16/05"
"11/28/05","09:00","Honiara (Aku Malaita) (Solomon Islands)","","Circle","10800","The object covers the sun.","11/21/10"
"11/26/05","19:00","Atlanta","GA","Circle","5","three circular white disc shapes circling each other","12/16/05"
"11/25/05","21:31","South Plainfield","NJ","Circle","3","large green orb with light trail appeared over South Plainfield","12/16/05"
"11/22/05","23:45","Ogden","UT","Circle","1800","Strange round object flashing multicolored lights, moving very slowly, coming to complete stop for several minutes.","12/16/05"
"11/20/05","20:00","Acapulco (Guerrero, Mexico)","","Circle","30","after work we 3  ships  flying  across the sky in acapulco in mexico","2/14/06"
"11/20/05","10:00","Elk Grove","CA","Circle","1200","For 20 minutes I viewed  a large and thee circles at about 10 am November 20, 2005 above my house..","12/16/05"
"11/19/05","18:30","Gurley","AL","Circle","7200","Flurry of small bright flashing lights going east to west in random formation as if they were bees that were disturbed.","12/16/05"
"11/15/05","23:00","Fernwood","ID","Circle","3600","more than one person[strangers] have come to my unique viewing mountainside","5/15/06"
"11/15/05","20:00","Brighton (UK/England)","","Circle",NA,"ok, this craft is in our picture, we didn't notice anything in the sky during taking this picture, but that night was special because e","12/16/05"
"11/15/05","20:00","Phoenix","AZ","Circle","420","we saw 3 big lights in the sky, and they passed riht over us.","12/16/05"
"11/15/05","14:00","Escondido","CA","Circle",NA,"Just a photo. Did notice untill  viewing  photo today 2/28/06","3/11/06"
"11/15/05","01:56","San Francisco","CA","Circle",NA,"At 1:56 AM, My friends and I went outside of my backyard. We looked up on the sky, and saw light moving slowly toward the moon. I t","12/16/05"
"11/14/05","21:00","Fullerton","CA","Circle","10","green star like object shot across sky","12/16/05"
"11/14/05","17:30","Wappingers Falls","NY","Circle","3600","Circular object with pulsing light seen over Stewart Air National Gaurd base in Newburgh New York.  ((NUFORC Note:  Venus sighting.))","12/16/05"
"11/13/05","17:00","Greenville","MI","Circle",NA,"dim then bright light","12/16/05"
"11/12/05","20:20","Rialto","CA","Circle","240","I now know we are not alone........","12/16/05"
"11/12/05","19:00","Colorado Springs","CO","Circle",NA,"saw a white circle in the sky.","3/11/06"
"11/10/05","23:54","Oswego","NY","Circle",NA,"There was a circular UFO with lights traveling around it.","12/16/05"
"11/9/05","18:00","Shingle Springs","CA","Circle",NA,"Large planet like object in southwest sky.  ((NUFORC Note:  Sighting of Venus.  PD))","12/16/05"
"11/9/05","04:50","Newburgh","NY","Circle","1200","Fight paths  were unnatural and closer than planes would safely fly near each other no sound of engine","12/16/05"
"11/8/05","20:00","Pleasant Hill","CA","Circle","3600","Circling translucent light in clockwise direction, within clouds, with no apparent light source from ground. ((Advertising light??  PD)","12/16/05"
"11/8/05","20:00","Pleasant Hill","CA","Circle","3600","Circling translucent light in counter-clockwise direction, above clouds, with no apparent light source from ground.","12/16/05"
"11/8/05","17:25","Garden City (30 miles East of)","KS","Circle",NA,"Glowing object photographed in evening sky near Garden City Kansas","12/16/05"
"11/6/05","22:30","Lynnwood","WA","Circle","10","Black orb dissapeared into clouds heading north along HWY 99 Lynnwood WA","11/8/05"
"11/6/05","20:25","Sydney (Australia)","","Circle","6","Bright White cigar shaped object with a long tail of Bright white sparks was clearly seen in twilight conditions,decent was similar tra","12/16/05"
"11/5/05","22:00","Surprise","AZ","Circle","43200","seen circular objeccts with red,white and blue lights","11/8/05"
"11/5/05","21:30","Soest (Netherlands)","","Circle","3","3 balls attached to eachother that where glowing white-blue light","12/16/05"
"11/4/05","21:03","Tacoma","WA","Circle",NA,"saw  light blue small circular object moving  fast  towards the earth at 9:03 p.m. p.t. tacoma,wa","11/8/05"
"11/3/05","21:30","Longmont","CO","Circle","2700","Three green spheres flew above us for nearly 45 minutes in Longmont, CO.  ((NUFORC Note:  Possible advertising lights??  PD))","12/16/05"
"11/1/05","22:20","Leicester (UK/England)","","Circle","10","low flying, below cloud level,  large, very clearsighting, round, covered in lights no noise moving about the same speed as a plane","11/3/05"
"11/1/05","00:50","Orlando","FL","Circle",NA,"An object in the north sky moved downward and eastward emitting a red and blue trail at high speeds lasting four seconds.","11/3/05"
"10/31/05","23:00","Fort Fisher","NC","Circle","600","eratic moving circular object","12/16/05"
"10/28/05","19:20","Mesquite","TX","Circle","240","Small dim circle of  light  close to  Moon began moving in a wide circle &amp; moved away but was chased by a light from area of Moon","10/30/06"
"10/25/05",NA,"Pasadena","CA","Circle","720","Amazing glowing air craft in Pasadena, California","11/3/05"
"10/24/05","05:30","San Antonio","TX","Circle","480","3 white lights moving East with a helicopter watching them at a distance","11/3/05"
"10/22/05","22:20","Bassevelde (Belgium)","","Circle","3600","Lightshow above our home","3/19/09"
